trades,country=DE,dst_addr=0x514910771AF9Ca656af840dff83E8264EcF986CA,dst_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,integration_app=KyberSwap,log_index=48,receiver_addr=0xA41983E9baa92bA284A75dB1dB2bCbAfb763B033,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0xA41983E9baa92bA284A75dB1dB2bCbAfb763B033,user_addr=0xA41983E9baa92bA284A75dB1dB2bCbAfb763B033 dst_amount=295.71295676047947 1539248372000000000
trades,country=VN,dst_addr=0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,dst_rsv_addr=0x21433Dec9Cb634A23c6A4BbcCe08c83f5aC2EC18,integration_app=KyberSwap,log_index=17,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,src_rsv_addr=0x21433Dec9Cb634A23c6A4BbcCe08c83f5aC2EC18,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F eth_amount=0.00111747870102 1539248197000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=104,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0xC5bBaE50781Be1669306b9e001EFF57a2957b09d,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8177573B5557e3a2213d4aEc44abe7BaEF6D737D,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 src_amount=3125.21754 1539248666000000000
trades,dst_addr=0x23Ccc43365D9dD3882eab88F43d515208f832430,dst_rsv_addr=0x56e37b6b79d4E895618B8Bb287748702848Ae8c0,integration_app=KyberSwap,log_index=5,receiver_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D,user_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D eth_rate_provider="coingecko" 1539248681000000000
trades,country=VN,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=22,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F tx_hash="0x190eb1f5432253005e95f5291d9acf8c8c13b752c1c80cd161271d07ba5a7b84" 1539248079000000000
trades,dst_addr=0x23Ccc43365D9dD3882eab88F43d515208f832430,dst_rsv_addr=0x56e37b6b79d4E895618B8Bb287748702848Ae8c0,integration_app=KyberSwap,log_index=5,receiver_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D,user_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D dst_burn_amount=0.069375 1539248681000000000
trades,country=VN,dst_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,dst_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,integration_app=KyberSwap,log_index=18,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F block_number=6494055i 1539247706000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=91,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0x595832F8FC6BF59c85C527fEC3740A1b7a361269,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8177573B5557e3a2213d4aEc44abe7BaEF6D737D,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 dst_burn_amount=0 1539247511000000000
trades,dst_addr=0x23Ccc43365D9dD3882eab88F43d515208f832430,dst_rsv_addr=0x56e37b6b79d4E895618B8Bb287748702848Ae8c0,integration_app=KyberSwap,log_index=5,receiver_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D,user_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D dst_amount=489.501869250098 1539248681000000000
trades,country=VN,dst_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,dst_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,integration_app=KyberSwap,log_index=18,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F dst_wallet_fee_amount=0 1539247706000000000
trades,dst_addr=0x4156D3342D5c385a87D264F90653733592000581,dst_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,integration_app=ThirdParty,log_index=5,receiver_addr=0x17D79F467243c5DB655282Ce6187127c42986413,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x17D79F467243c5DB655282Ce6187127c42986413,user_addr=0x17D79F467243c5DB655282Ce6187127c42986413,wallet_addr=0xDECAF9CD2367cdbb726E904cD6397eDFcAe6068D block_number=6494106i 1539248372000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=46,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0xEF50EeD70D0Ff96354368749877BF51BFF73E4eb,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 src_burn_amount=1.3947115572716768 1539248197000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=56,receiver_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,src_addr=0xfe5F141Bf94fE84bC28deD0AB966c16B17490657,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,user_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683 tx_hash="0xce85c30aaffd7d13722a6e3f3b4014c575a4c6b5f9973d66a0547e76ce4aba41" 1539247682000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=46,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0xEF50EeD70D0Ff96354368749877BF51BFF73E4eb,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 dst_burn_amount=0 1539248197000000000
trades,dst_addr=0x4156D3342D5c385a87D264F90653733592000581,dst_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,integration_app=ThirdParty,log_index=5,receiver_addr=0x17D79F467243c5DB655282Ce6187127c42986413,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x17D79F467243c5DB655282Ce6187127c42986413,user_addr=0x17D79F467243c5DB655282Ce6187127c42986413,wallet_addr=0xDECAF9CD2367cdbb726E904cD6397eDFcAe6068D dst_amount=4397.85565915 1539248372000000000
trades,country=VN,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=22,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F eth_usd_rate=225.66201617746165 1539248079000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=126,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0xF433089366899D83a9f26A773D59ec7eCF30355e,src_rsv_addr=0x21433Dec9Cb634A23c6A4BbcCe08c83f5aC2EC18,tx_sender=0x91BbA529a4e469758CD3832305586fD1e8161eDd,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 ip="" 1539248043000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=104,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0xC5bBaE50781Be1669306b9e001EFF57a2957b09d,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8177573B5557e3a2213d4aEc44abe7BaEF6D737D,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 ip="" 1539248666000000000
first_trades,user_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D traded=true 1539248681000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=91,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0x595832F8FC6BF59c85C527fEC3740A1b7a361269,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8177573B5557e3a2213d4aEc44abe7BaEF6D737D,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 src_burn_amount=1.7427803029597513 1539247511000000000
trades,country=VN,dst_addr=0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,dst_rsv_addr=0x21433Dec9Cb634A23c6A4BbcCe08c83f5aC2EC18,integration_app=KyberSwap,log_index=17,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,src_rsv_addr=0x21433Dec9Cb634A23c6A4BbcCe08c83f5aC2EC18,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F src_amount=0.6 1539248197000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=56,receiver_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,src_addr=0xfe5F141Bf94fE84bC28deD0AB966c16B17490657,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,user_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683 src_wallet_fee_amount=0 1539247682000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=56,receiver_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,src_addr=0xfe5F141Bf94fE84bC28deD0AB966c16B17490657,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,user_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683 dst_amount=0.5941801570010914 1539247682000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=46,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0xEF50EeD70D0Ff96354368749877BF51BFF73E4eb,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 eth_rate_provider="coingecko" 1539248197000000000
trades,country=DE,dst_addr=0x514910771AF9Ca656af840dff83E8264EcF986CA,dst_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,integration_app=KyberSwap,log_index=48,receiver_addr=0xA41983E9baa92bA284A75dB1dB2bCbAfb763B033,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0xA41983E9baa92bA284A75dB1dB2bCbAfb763B033,user_addr=0xA41983E9baa92bA284A75dB1dB2bCbAfb763B033 dst_burn_amount=0.6542213920109298 1539248372000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=56,receiver_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,src_addr=0xfe5F141Bf94fE84bC28deD0AB966c16B17490657,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,user_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683 src_amount=3170.0215575518755 1539247682000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=104,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0xC5bBaE50781Be1669306b9e001EFF57a2957b09d,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8177573B5557e3a2213d4aEc44abe7BaEF6D737D,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 dst_amount=1.0061746426481892 1539248666000000000
trades,dst_addr=0x4156D3342D5c385a87D264F90653733592000581,dst_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,integration_app=ThirdParty,log_index=5,receiver_addr=0x17D79F467243c5DB655282Ce6187127c42986413,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x17D79F467243c5DB655282Ce6187127c42986413,user_addr=0x17D79F467243c5DB655282Ce6187127c42986413,wallet_addr=0xDECAF9CD2367cdbb726E904cD6397eDFcAe6068D eth_rate_provider="coingecko" 1539248372000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=46,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0xEF50EeD70D0Ff96354368749877BF51BFF73E4eb,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 src_wallet_fee_amount=0 1539248197000000000
trades,dst_addr=0x23Ccc43365D9dD3882eab88F43d515208f832430,dst_rsv_addr=0x56e37b6b79d4E895618B8Bb287748702848Ae8c0,integration_app=KyberSwap,log_index=5,receiver_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D,user_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D src_wallet_fee_amount=0 1539248681000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=91,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0x595832F8FC6BF59c85C527fEC3740A1b7a361269,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8177573B5557e3a2213d4aEc44abe7BaEF6D737D,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 block_number=6494045i 1539247511000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=46,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0xEF50EeD70D0Ff96354368749877BF51BFF73E4eb,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 src_amount=3061.0726766851317 1539248197000000000
trades,dst_addr=0x23Ccc43365D9dD3882eab88F43d515208f832430,dst_rsv_addr=0x56e37b6b79d4E895618B8Bb287748702848Ae8c0,integration_app=KyberSwap,log_index=5,receiver_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D,user_addr=0x0826601F28B691CEEa2Be05EC1c922Ea0eC2d82D ip="" 1539248681000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=126,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0xF433089366899D83a9f26A773D59ec7eCF30355e,src_rsv_addr=0x21433Dec9Cb634A23c6A4BbcCe08c83f5aC2EC18,tx_sender=0x91BbA529a4e469758CD3832305586fD1e8161eDd,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 src_wallet_fee_amount=0 1539248043000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=104,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0xC5bBaE50781Be1669306b9e001EFF57a2957b09d,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8177573B5557e3a2213d4aEc44abe7BaEF6D737D,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 src_wallet_fee_amount=0 1539248666000000000
trades,country=VN,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=22,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F dst_wallet_fee_amount=0 1539248079000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=46,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0xEF50EeD70D0Ff96354368749877BF51BFF73E4eb,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 ip="" 1539248197000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=104,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0xC5bBaE50781Be1669306b9e001EFF57a2957b09d,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8177573B5557e3a2213d4aEc44abe7BaEF6D737D,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 src_burn_amount=1.3960673166743627 1539248666000000000
trades,country=VN,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=22,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F src_wallet_fee_amount=0 1539248079000000000
trades,country=VN,dst_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,dst_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,integration_app=KyberSwap,log_index=18,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F src_wallet_fee_amount=0 1539247706000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=56,receiver_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,src_addr=0xfe5F141Bf94fE84bC28deD0AB966c16B17490657,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,user_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683 src_burn_amount=0.8244249678390142 1539247682000000000
trades,country=VN,dst_addr=0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,dst_rsv_addr=0x21433Dec9Cb634A23c6A4BbcCe08c83f5aC2EC18,integration_app=KyberSwap,log_index=17,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,src_rsv_addr=0x21433Dec9Cb634A23c6A4BbcCe08c83f5aC2EC18,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F eth_usd_rate=225.66201617746165 1539248197000000000
trades,country=VN,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=22,receiver_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,src_addr=0xdd974D5C2e2928deA5F71b9825b8b646686BD200,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F,user_addr=0x8fA07F46353A2B17E92645592a94a0Fc1CEb783F eth_rate_provider="coingecko" 1539248079000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=91,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0x595832F8FC6BF59c85C527fEC3740A1b7a361269,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x8177573B5557e3a2213d4aEc44abe7BaEF6D737D,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 eth_amount=1.256057876007028 1539247511000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=126,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0xF433089366899D83a9f26A773D59ec7eCF30355e,src_rsv_addr=0x21433Dec9Cb634A23c6A4BbcCe08c83f5aC2EC18,tx_sender=0x91BbA529a4e469758CD3832305586fD1e8161eDd,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 tx_hash="0x963fe56aaa2add83bcd8ed1326c0b150c738afb462f4711a25b8ffa83d464d6a" 1539248043000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=126,receiver_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035,src_addr=0xF433089366899D83a9f26A773D59ec7eCF30355e,src_rsv_addr=0x21433Dec9Cb634A23c6A4BbcCe08c83f5aC2EC18,tx_sender=0x91BbA529a4e469758CD3832305586fD1e8161eDd,user_addr=0x64C0372Ebc1F812398Bf3e475117Fd48D5EfB035 src_burn_amount=0.6690291196706484 1539248043000000000
trades,dst_addr=0x4156D3342D5c385a87D264F90653733592000581,dst_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,integration_app=ThirdParty,log_index=5,receiver_addr=0x17D79F467243c5DB655282Ce6187127c42986413,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0x17D79F467243c5DB655282Ce6187127c42986413,user_addr=0x17D79F467243c5DB655282Ce6187127c42986413,wallet_addr=0xDECAF9CD2367cdbb726E904cD6397eDFcAe6068D dst_burn_amount=9.99 1539248372000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=56,receiver_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,src_addr=0xfe5F141Bf94fE84bC28deD0AB966c16B17490657,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,user_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683 eth_amount=0.5941801570010914 1539247682000000000
trades,dst_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,integration_app=KyberSwap,log_index=56,receiver_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,src_addr=0xfe5F141Bf94fE84bC28deD0AB966c16B17490657,src_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,tx_sender=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683,user_addr=0x96159285B88d578BEb3e241E5F8a1bBe31e4C683 block_number=6494053i 1539247682000000000
trades,country=DE,dst_addr=0x514910771AF9Ca656af840dff83E8264EcF986CA,dst_rsv_addr=0x63825c174ab367968EC60f061753D3bbD36A0D8F,integration_app=KyberSwap,log_index=48,receiver_addr=0xA41983E9baa92bA284A75dB1dB2bCbAfb763B033,src_addr=0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,tx_sender=0xA41983E9baa92bA284A75dB1dB2bCbAfb763B033,user_addr=0xA41983E9baa92bA284A75dB1dB2bCbAfb763B033 tx_hash="0xb05789dd7a2f5431fb8ff70e15ba89732b6f9eb8382debb2f00f5fd42f27d960" 1539248372000000000
